Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates,PageValues,SpecialDay,Weekend,OperatingSystems_2,OperatingSystems_3,OperatingSystems_Other,Browser_2,Browser_Other,Region_3,Region_Other,TrafficType_2,TrafficType_3,TrafficType_Other,Revenue
0.8899058651916059,0.8447449400995477,0.9826422233302372,0.9999057601187261,0.8333523409149434,0.4689718167342958,0.7687334392255064,0.0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.23905757997177052,0.4910992937311483,0.0,0.9992574716528573,0,0,1,0,1,0,0,1,0,0,0,0
0.0,0.0,0.9826422233302372,0.9809933884084693,0.7256217234757445,0.6137012096899702,0.9023943489385986,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.3591665742723996,0.5823338835412544,0.9224973843576655,0.7754352203510927,0.5650045022563968,0.34941836004168725,0.952944680839583,0.0,0,1,0,0,1,0,0,1,0,0,1,1
0.0,0.0,0.0,0.0,0.10246461450935013,1.0000000000000002,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.2895447173444671,0.6746478954075408,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.7761602126304192,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.5188301898780046,0.40325397408377006,0.0,0.0,0.382894805971822,0.6190087251299494,0.9933004821733933,0.9999969399792072,0,1,0,0,1,0,0,0,0,0,0,0
0.3591665742723996,0.23317377414428608,0.0,0.0,0.34325709005522664,0.6145796841945794,0.9152396735309132,0.0,0,0,1,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.0,0.4627040239600487,0.2118626701626259,0.9784271923912282,0.0,0,0,0,1,0,0,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.23905757997177052,0.8145989125291211,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.7650768473752257,0.728340269971176,0.9826422233302372,0.9942035124867494,0.5650045022563968,0.47771866997659984,0.99091141438552,0.0,0,0,0,0,0,0,1,0,1,0,0,0
0.7275898135008816,0.6816495269110086,0.9973696588315393,0.9927896466774989,0.3576439057678787,0.06837865010497463,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.3941106241394924,0.8063362397418103,0.0,0.9999969399792072,0,1,0,0,1,0,0,1,0,1,0,0
0.3591665742723996,0.5070500858443148,0.9986610317224779,0.9988651267068154,0.5335047687795096,0.22149167371251322,0.960237744813623,0.0,0,1,0,0,1,0,1,0,1,0,0,0
0.8758307953399371,0.8668956363207097,0.9986610317224779,0.9996801641979691,0.9463094507655548,0.2759869560506951,0.9618591894826621,0.0,0,1,0,0,1,0,0,0,1,0,0,1
0.6142120887732984,0.6506212647683675,0.0,0.0,0.2895447173444671,0.4307744793222622,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.6504675501121203,0.3813557533614412,0.991405024915411,0.0,0,1,0,0,0,1,1,0,0,0,1,0
0.7650768473752257,0.7059589966826877,0.0,0.0,0.5577103837688566,0.37406607053449853,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0
0.6142120887732984,0.5744756886860095,0.0,0.0,0.3941106241394924,0.058658038973427695,0.9935579418937595,0.0,0,1,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,0.16274694268311124,0.895958648067503,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.37079053594151595,0.6316018289954477,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.4694675218893237,0.10226286795496542,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.7275898135008816,0.6347190037455706,0.0,0.0,0.44041998670264904,0.5931120705620262,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0
0.7650768473752257,0.8385063214161765,0.9224973843576655,0.9829918626177625,0.5818647262569435,0.3719307216763916,0.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0
0.6794059422822234,0.6574137109642498,0.9939992634841912,0.9963184880007178,0.2663926490055427,0.11823424643006081,0.0,0.0,0,1,0,0,0,1,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.3941106241394924,0.9211799788133999,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.3096300675496747,0.9781788300093064,0.0,0.999957785904151,0,0,1,0,1,0,1,0,0,0,1,0
0.3591665742723996,0.7114644673046218,0.9224973843576655,0.9852700526779963,0.34325709005522664,0.3366368132135792,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.2663926490055427,0.9550139697458125,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0
0.7650768473752257,0.9472717280451433,0.0,0.0,0.382894805971822,0.11823424643006081,0.0,0.0,1,1,0,0,1,0,0,1,1,0,0,0
0.5188301898780046,0.6039860693218069,0.0,0.0,0.5753391696582283,0.10488697319876095,0.9172608137819463,0.0,1,1,0,0,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.10246461450935013,1.0000000000000002,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.43221025348065784,0.5479570018827667,0.0,0.999957785904151,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.16274694268311124,0.895958648067503,0.0,0.9999969399792072,0,1,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.5460808298602133,0.28525596885184024,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
0.6142120887732984,0.5951114428147136,0.0,0.0,0.4881381757262771,0.5208622016847198,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.16274694268311124,0.895958648067503,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.3591665742723996,0.48703236870707434,0.0,0.0,0.509960697590773,0.545557716897956,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0
0.6142120887732984,0.6363225960611454,0.9826422233302372,0.971482540434497,0.5999392086796179,0.11426889575810961,0.9956330147092299,0.0,1,0,0,0,0,0,0,1,0,0,1,1
0.5188301898780046,0.5596338106766015,0.0,0.0,0.2895447173444671,0.4745554574316265,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0
0.3591665742723996,0.6591998630310864,0.0,0.0,0.5198133256685775,0.5240019950879831,0.0,0.9992574716528573,0,0,1,0,1,0,0,1,0,0,0,0
0.8899058651916059,0.723342801297719,0.9826422233302372,0.9962282243028436,0.5850272707294827,0.3121647058985276,0.9922119968805684,0.0,0,0,1,0,1,0,0,0,1,0,0,0
0.5188301898780046,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0
0.5188301898780046,0.6642326195546575,0.0,0.0,0.34325709005522664,0.9112730862976357,0.0,0.9999969399792072,0,0,1,0,1,0,0,1,0,0,1,0
0.5188301898780046,0.8187388157640356,0.0,0.0,0.32736984110497175,0.25460415476363796,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.34325709005522664,0.5276859397909461,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.9550139697458125,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
0.3591665742723996,0.3189916579287984,0.0,0.0,0.2895447173444671,0.7227431221504552,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.9550139697458125,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
0.0,0.0,0.9224973843576655,0.9951750704447903,0.4235361778821543,0.12705074458231053,0.0,0.9999969399792072,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.4694675218893237,0.5600647201941922,0.9692271265376433,0.0,0,1,0,0,1,0,0,1,0,0,0,1
0.3591665742723996,0.6654546051746231,0.0,0.0,0.49943538965350415,0.28445035407871216,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0
0.6794059422822234,0.6009591340573885,0.9939992634841912,0.9563928761105883,0.6963971710959727,0.23078192052484897,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.5188301898780046,0.5906375171758114,0.9224973843576655,0.8936666391993738,0.49943538965350415,0.19662448215187706,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1
0.5188301898780046,0.5779428545535111,0.0,0.0,0.4694675218893237,0.4307744793222622,0.9644659759268511,0.0,1,1,0,0,1,0,1,0,0,0,1,1
0.8416152499470986,0.7456418097027118,0.9826422233302372,0.9625440004047008,0.37079053594151595,0.4756751027341847,0.9853086211883144,0.0,0,0,1,0,1,0,0,1,0,0,1,0
0.7650768473752257,0.6855890822439109,0.9826422233302372,0.9605103424207765,0.4759460622378967,0.5276859397909461,0.9986384840479439,0.0,0,0,0,0,0,0,0,1,1,0,0,1
0.6142120887732984,0.6958634532663719,0.0,0.0,0.3576439057678787,0.2918671031446725,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.32736984110497175,0.2461600654418017,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1,0
0.3591665742723996,0.0,0.0,0.0,0.45562919168975374,0.41537369088078296,0.967046946037537,0.0,0,1,0,0,1,0,1,0,0,0,1,1
0.5188301898780046,0.6882063418627179,0.9826422233302372,0.9842271851747797,0.4938903190815234,0.4910992937311483,0.9791569795846513,0.0,0,0,1,0,1,0,0,0,1,0,0,0
0.3591665742723996,0.3560807946458941,0.9224973843576655,0.9849373112748904,0.5786362988659886,0.23869887355261654,0.6541708368686184,0.0,1,1,0,0,1,0,0,1,0,0,1,1
0.0,0.0,0.0,0.0,0.10246461450935013,1.0000000000000002,0.0,0.0,0,0,0,1,1,0,0,1,1,0,0,0
0.5188301898780046,0.47483725984179215,0.0,0.0,0.6330985625623045,0.5776838278485612,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0
0.6794059422822234,0.6604804304356486,0.0,0.0,0.16274694268311124,0.3941793547666974,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.3941106241394924,0.3136505467859816,0.0,0.0,0,1,0,0,0,1,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.4694675218893237,0.6145796841945794,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.5753391696582283,0.7353715738831758,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0
0.3591665742723996,0.7687284114336499,0.0,0.0,0.5539301972189634,0.64541795905733,0.0,0.9798412420973142,0,1,0,0,1,0,0,1,0,0,1,0
0.6794059422822234,0.5800716766760255,0.0,0.0,0.16274694268311124,0.5276859397909461,0.0,0.0,1,1,0,0,1,0,0,1,1,0,0,1
0.7275898135008816,0.6877017682442996,0.0,0.0,0.45562919168975374,0.4795307468675467,0.9798665971148725,0.0,0,0,1,0,1,0,0,0,0,0,0,1
0.5188301898780046,0.6532402220875755,0.0,0.0,0.5650045022563968,0.045442687999143416,0.9911321363243509,0.0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.37079053594151595,0.18592059472883088,0.9525804919025889,0.0,0,1,0,0,1,0,0,0,0,1,0,1
0.0,0.0,0.0,0.0,0.4694675218893237,0.5586425810300993,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.37079053594151595,0.4210222776841609,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.5276859397909461,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.9224973843576655,0.8771857529258877,0.5911651485183995,0.24181428828978188,0.9225052742165163,0.0,0,0,0,1,0,0,0,1,0,0,1,1
0.0,0.0,0.0,0.0,0.4694675218893237,0.3832912501427691,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.6794059422822234,0.719910204692324,0.0,0.0,0.43221025348065784,0.2118626701626259,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0
0.5188301898780046,0.7753452423872889,0.0,0.0,0.3576439057678787,0.9520160945594371,0.0,0.0,1,1,0,0,1,0,0,1,0,0,1,1
0.7275898135008816,0.6836121953615544,0.0,0.0,0.7458375636309396,0.17195085096511903,0.9839703768434506,0.0,0,1,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.5420014709146973,0.4307744793222622,0.911770923951493,0.0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,0.0,0.0,0.0,0.7123835656512327,0.4373107023923874,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.6463036362943424,0.7421528995921501,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0
0.8203916460979612,0.5815775718145237,0.9939992634841912,0.9246060029774277,0.7123835656512327,0.23689062952254938,0.9669879180137614,0.0,0,1,0,0,1,0,0,0,0,0,1,1
0.7650768473752257,0.6593286111075127,0.0,0.0,0.5378115167251635,0.299973415155219,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.382894805971822,0.865093037325656,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.40456009785430513,0.3832912501427691,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0
0.3591665742723996,0.26793739487438933,0.0,0.0,0.45562919168975374,0.0978558015251163,0.9932559935179122,0.0,0,0,0,0,0,0,0,0,0,0,1,1
0.8203916460979612,0.6053904165774624,0.9939992634841912,0.9963531031872737,0.4759460622378967,0.7685859695891624,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.4694675218893237,0.5172782576065132,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0,1
0.5188301898780046,0.673636682332641,0.0,0.0,0.23905757997177052,0.26017983543506096,0.0,0.0,1,1,0,0,1,0,0,0,0,1,0,0
0.6794059422822234,0.6799148765153833,0.0,0.0,0.41434173832833765,0.4838124707926746,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0
0.7275898135008816,0.5738874671372955,0.0,0.0,0.23905757997177052,0.0,0.994749438156966,0.0,0,0,0,1,1,0,0,0,1,0,0,1
0.6142120887732984,0.6474113758814137,0.9224973843576655,0.9774442124011458,0.43221025348065784,0.05790959686877911,0.0,0.0,1,1,0,0,0,1,0,1,0,0,1,0
0.8203916460979612,0.7575088464709224,0.9826422233302372,0.9979498889124266,0.2663926490055427,0.27587697282074863,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.4235361778821543,0.5276859397909461,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.4881381757262771,0.29803657009450246,0.0,0.0,1,1,0,0,1,0,1,0,1,0,0,0
0.6142120887732984,0.692721926917602,0.9939992634841912,0.9966200527364025,0.6715694837586345,0.12109835596299484,0.582228999496816,0.0,0,1,0,0,1,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.4938903190815234,0.6813724614997066,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0
0.6142120887732984,0.786076957605432,0.0,0.0,0.5290744913746882,0.21742436026700301,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0
0.7275898135008816,0.6615359878188446,0.0,0.0,0.5245133476291169,0.1437999068064772,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
0.6142120887732984,0.5792780184797515,0.9939992634841912,0.9867440706437022,0.41434173832833765,0.791138867052132,0.9736624419792297,0.0,1,0,1,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.5911651485183995,0.32530499007586633,0.8839016240261743,0.0,1,1,0,0,0,1,0,1,0,1,0,1
0.3591665742723996,0.3560807946458941,0.0,0.0,0.2663926490055427,0.22218791374169733,0.0,0.0,1,0,1,0,1,0,0,1,0,1,0,0
0.6794059422822234,0.6672617052062225,0.0,0.0,0.4482127998328703,0.43921860297411464,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.10246461450935013,0.6746478954075408,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0
0.5188301898780046,0.41919163293380884,0.0,0.0,0.2895447173444671,0.7399563563134344,0.9873185761572413,0.0,0,0,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.382894805971822,0.9414902669936063,0.0,0.9992574716528573,0,1,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.32736984110497175,0.8145989125291211,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.482162800579637,0.4227913158442951,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0
0.5188301898780046,0.5130468739471761,0.0,0.0,0.44041998670264904,0.5633404140218146,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.23905757997177052,0.895958648067503,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0
0.6142120887732984,0.6539189650933048,0.0,0.0,0.49943538965350415,0.502749931160838,0.0,0.0,0,1,0,0,0,1,0,1,1,0,0,0
0.6142120887732984,0.4682534929792669,0.9224973843576655,0.9937157295216617,0.43221025348065784,0.41239261587413606,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.382894805971822,0.600623284287306,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0
0.7650768473752257,0.7323550294531818,0.0,0.0,0.726885957169956,0.0881201209174865,0.9948396176291233,0.0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.5500553105735658,0.2724183495648608,0.0,0.999957785904151,0,1,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.7761602126304192,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0
0.3591665742723996,0.5596338106766015,0.0,0.0,0.4759460622378967,0.048091283309564414,0.0,0.0,0,0,0,1,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.3576439057678787,0.7399563563134344,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
0.7953208531364715,0.5681330048531795,0.0,0.0,0.4759460622378967,0.3832912501427691,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0
0.8203916460979612,0.7875748408209651,0.0,0.0,0.45562919168975374,0.7368107568523589,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0
0.3591665742723996,0.0,0.9224973843576655,0.9895048032897316,0.40456009785430513,0.4745554574316265,0.9956728228970853,0.0,1,0,0,1,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,0.3941106241394924,0.29356748913216,0.9987017572312086,0.0,0,1,0,0,0,1,0,1,0,0,1,1
0.6794059422822234,0.7450727275677196,0.0,0.0,0.20567283817861695,0.4745554574316265,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.5276859397909461,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0
0.9756198347189872,0.9240336858937364,0.9939992634841912,0.9938446486739686,0.8069686181084992,0.18057685843309507,0.9995731717682663,0.0,1,1,0,0,0,1,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.5818647262569435,0.4526425484258729,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,0.9973696588315393,0.9994540177806279,0.4759460622378967,0.36699129528200525,0.9742465315736991,0.0,1,0,1,0,1,0,0,1,1,0,0,0
0.8758307953399371,0.8447508609420682,0.9224973843576655,0.0,0.6135428683683916,0.4015787319106975,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0
0.7650768473752257,0.7029006705340535,0.9224973843576655,0.8549663051746974,0.5149656531164877,0.33106243816527536,0.8964326607381,0.999957785904151,0,0,1,0,1,0,0,1,0,1,0,1
0.0,0.0,0.0,0.0,0.20567283817861695,0.7761602126304192,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
0.6794059422822234,0.8131687164543395,0.0,0.0,0.7178139963276451,0.39150432255739354,0.0,0.9992574716528573,0,1,0,0,1,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.5500553105735658,0.11523510664316461,0.9892794295869285,0.0,0,1,0,0,1,0,0,0,1,0,0,1
0.7650768473752257,0.6989275561822712,0.0,0.0,0.7705573953560648,0.39098410786446425,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.37079053594151595,0.2024501703325972,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.8416152499470986,0.7380836095499761,0.0,0.0,0.7191426452756506,0.1668363981572732,0.9983372369770811,0.0,1,1,0,0,1,0,0,1,0,0,1,1
0.0,0.0,0.0,0.0,0.10246461450935013,1.0000000000000002,0.0,0.999957785904151,0,0,1,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.382894805971822,0.6199818301702756,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.2663926490055427,0.936157986223475,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.4694675218893237,0.2610209138359979,0.0,0.0,0,0,1,0,1,0,1,0,1,0,0,0
0.8416152499470986,0.7653581349035161,0.9826422233302372,0.9934422757097884,0.6642224301837278,0.23682786831919167,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.41434173832833765,0.6182922157761347,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.23905757997177052,0.8145989125291211,0.0,0.999957785904151,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,0.20567283817861695,0.895958648067503,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.5539301972189634,0.2686748234866804,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0
0.5188301898780046,0.66666273921751,0.0,0.0,0.621167491237466,0.07050275863526234,0.999220615979827,0.0,1,1,0,0,1,0,0,1,0,0,1,1
0.8416152499470986,0.7383491337777897,0.0,0.0,0.34325709005522664,0.29356748913216,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.5290744913746882,0.6316018289954477,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.4627040239600487,0.7227431221504552,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
0.6794059422822234,0.47483725984179215,0.0,0.0,0.5335047687795096,0.4004403805555917,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.4235361778821543,0.5931120705620262,0.0,0.0,0,0,1,0,1,0,1,0,0,1,0,0
0.5188301898780046,0.48818756745140623,0.0,0.0,0.44041998670264904,0.10708516301609378,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.23905757997177052,0.2461600654418017,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0
0.5188301898780046,0.6741976629416198,0.9939992634841912,0.9882866522585521,0.4694675218893237,0.2712038532282154,0.981943025782619,0.0,0,0,0,0,0,0,0,1,1,0,0,1
0.0,0.0,0.0,0.0,0.4235361778821543,0.3808141573323578,0.0,0.0,0,1,0,0,1,0,0,1,0,1,0,0
0.3591665742723996,0.4822990474055352,0.0,0.0,0.482162800579637,0.3247434938271709,0.9923161423186783,0.0,0,1,0,0,1,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.6785858686535404,0.42407920821017486,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,1
0.7953208531364715,0.6363225960611454,0.9939992634841912,0.9762912935640867,0.3941106241394924,0.2461600654418017,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.16274694268311124,0.895958648067503,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0
0.6794059422822234,0.6995516291718058,0.9973696588315393,0.9951817855967409,0.6853002094363086,0.35272702971259334,0.0,0.0,1,1,0,0,1,0,1,0,1,0,0,0
0.3591665742723996,0.4440670045396317,0.0,0.0,0.8842708836082577,0.25851477106602894,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0
0.6794059422822234,0.5819023211668244,0.9224973843576655,0.9855891207597937,0.5047878503649416,0.45988957465740804,0.9989109187958968,0.0,1,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.3096300675496747,0.8548438578998225,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.4759460622378967,0.4960291563074727,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.2663926490055427,0.6746478954075408,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0
0.7953208531364715,0.6037725523546811,0.0,0.0,0.41434173832833765,0.22218791374169733,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0
0.6142120887732984,0.5263190121466057,0.9224973843576655,0.0,0.20567283817861695,0.4745554574316265,0.0,0.0,0,1,0,0,0,1,0,1,1,0,0,0
0.7953208531364715,0.7141675192379486,0.9826422233302372,0.9803379602637543,0.5047878503649416,0.2355113695682648,0.9327965933255111,0.0,0,0,0,0,0,0,0,1,0,1,0,0
0.6142120887732984,0.6181870630552326,0.0,0.0,0.6869346062518146,0.21587605160261036,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.16274694268311124,0.895958648067503,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.45562919168975374,0.758719012787149,0.0,0.999957785904151,0,1,0,0,1,0,0,0,0,0,1,0
0.9137236431045687,0.656843013289573,0.9986610317224779,0.9972354527907717,0.7761734010742971,0.34388846523814276,0.9723743048193668,0.0,0,1,0,0,1,0,1,0,0,0,0,0
0.3591665742723996,0.6104104388049741,0.0,0.0,0.45562919168975374,0.4350125234360839,0.0,0.0,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,0.40456009785430513,0.3832912501427691,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.5188301898780046,0.5382543414694807,0.0,0.0,0.6819791522072294,0.34508583362232903,0.0,0.0,0,1,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.6284354289668873,0.4525379605701989,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0
0.6142120887732984,0.6170547640969846,0.9224973843576655,0.0,0.5149656531164877,0.2102816499300303,0.9775889646526164,0.0,1,1,0,0,1,0,1,0,0,0,0,1
0.7650768473752257,0.8525687206074468,0.9939992634841912,0.9970091054294525,0.6398411495061446,0.06569735308749625,0.9862245518663818,0.0,1,1,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,0.20567283817861695,0.7761602126304192,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.16274694268311124,0.895958648067503,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
0.5188301898780046,0.534408486984439,0.0,0.0,0.5911651485183995,0.3726516136782333,0.9480622514849832,0.0,1,1,0,0,1,0,0,1,0,0,1,0
